system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20160424T210552_20160424T210546_T07WET_5,4043,7268,7286,7810,7766,7316,7272,100,100,32607,0.2862565098419984,-0.03265899775221473,-0.03285011304694773,115,0.0010666097297004592,0.001079129508307476,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160427T211032_20160427T211208_T07WET_0,4529,7497,7483,8030,8012,7432,7411,99,99,32607,0.24592074592074592,-0.03867546242400725,-0.03896777540037606,118,0.001495790278154615,0.001518486352543522,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160427T211032_20160427T211208_T07WET_1,4493,7426,7452,7965,7976,7277,7350,99,99,32607,0.24771871075763918,-0.045138433276472906,-0.04084562181913089,118,0.002037475339253205,0.0016683632738614027,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160427T211032_20160427T211208_T07WET_2,4268,7470,7494,7961,7980,7354,7390,100,100,32607,0.27427308280904605,-0.0396343454129938,-0.038386467143786594,118,0.0015708800441798193,0.0014735197933144707,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160427T211032_20160427T211208_T07WET_3,4390,7443,7427,7915,7884,7408,7355,99,99,32607,0.257002623339257,-0.0330875154995758,-0.0347135638821445,118,0.001094783244550073,0.0012050309341242588,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160427T211032_20160427T211208_T07WET_4,4534,6966,7030,7430,7484,6859,6963,99,100,32607,0.21584226911103424,-0.0399608090139268,-0.036062850418772066,118,0.001596864899722264,0.0013005284470992123,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160427T211032_20160427T211208_T07WET_5,4828,7198,7186,7702,7716,7283,7297,100,100,32607,0.19627101714666223,-0.027961294627961295,-0.027909145407313662,118,7.818338379692666E-4,7.789202398385371E-4,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160427T211208_20160428T084630_T07WET_0,4529,7497,7483,8030,8012,7432,7411,99,99,32607,0.24592074592074592,-0.03867546242400725,-0.03896777540037606,118,0.001495790278154615,0.001518486352543522,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160427T211208_20160428T084630_T07WET_1,4493,7426,7452,7965,7976,7277,7350,99,99,32607,0.24771871075763918,-0.045138433276472906,-0.04084562181913089,118,0.002037475339253205,0.0016683632738614027,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160427T211208_20160428T084630_T07WET_2,4268,7470,7494,7961,7980,7354,7390,100,100,32607,0.27427308280904605,-0.0396343454129938,-0.038386467143786594,118,0.0015708800441798193,0.0014735197933144707,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160427T211208_20160428T084630_T07WET_3,4390,7443,7427,7915,7884,7408,7355,99,99,32607,0.257002623339257,-0.0330875154995758,-0.0347135638821445,118,0.001094783244550073,0.0012050309341242588,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160427T211208_20160428T084630_T07WET_4,4534,6966,7030,7430,7484,6859,6963,99,100,32607,0.21584226911103424,-0.0399608090139268,-0.036062850418772066,118,0.001596864899722264,0.0013005284470992123,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160427T211208_20160428T084630_T07WET_5,4828,7198,7186,7702,7716,7283,7297,100,100,32607,0.19627101714666223,-0.027961294627961295,-0.027909145407313662,118,7.818338379692666E-4,7.789202398385371E-4,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160503T213532_20160503T213533_T07WET_0,2636,6706,6736,7204,7199,6589,6622,98,97,32607,0.43747332479726847,-0.04458783440875807,-0.04174806453946892,124,0.0019880723580165483,0.0017428991279884135,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160503T213532_20160503T213533_T07WET_1,2468,6700,6700,7167,7179,6533,6556,95,95,32607,0.46160558464223383,-0.046277372262773724,-0.045358572988714964,124,0.0021415919094612624,0.002057397240657664,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160503T213532_20160503T213533_T07WET_2,2788,6688,6705,7129,7150,6618,6634,96,97,32607,0.4126198251343095,-0.03717174656288645,-0.03743470690655833,124,0.001381737863196697,0.0014013563638511286,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160503T213532_20160503T213533_T07WET_3,2830,6683,6689,7113,7096,6801,6779,98,98,32607,0.4053997268620653,-0.02242345838723588,-0.022846846846846847,124,5.028114436706055E-4,5.219783634369473E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160503T213532_20160503T213533_T07WET_4,2215,6078,6111,6364,6392,6005,6118,92,93,32607,0.4679317799663704,-0.029024173336567226,-0.021902478017585932,124,8.424024386030015E-4,4.7971850651164796E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160503T213532_20160503T213533_T07WET_5,2196,5948,5969,6292,6302,5773,5845,95,94,32607,0.46209430496019593,-0.04301699129714049,-0.037622458220136656,124,0.0018504594281394712,0.0014154484172438835,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160503T213533_20160504T004944_T07WET_0,2636,6706,6736,7204,7199,6589,6622,98,97,32607,0.43747332479726847,-0.04458783440875807,-0.04174806453946892,124,0.0019880723580165483,0.0017428991279884135,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160503T213533_20160504T004944_T07WET_1,2468,6700,6700,7167,7179,6533,6556,95,95,32607,0.46160558464223383,-0.046277372262773724,-0.045358572988714964,124,0.0021415919094612624,0.002057397240657664,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160503T213533_20160504T004944_T07WET_2,2788,6688,6705,7129,7150,6618,6634,96,97,32607,0.4126198251343095,-0.03717174656288645,-0.03743470690655833,124,0.001381737863196697,0.0014013563638511286,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160503T213533_20160504T004944_T07WET_3,2830,6683,6689,7113,7096,6801,6779,98,98,32607,0.4053997268620653,-0.02242345838723588,-0.022846846846846847,124,5.028114436706055E-4,5.219783634369473E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160503T213533_20160504T004944_T07WET_4,2215,6078,6111,6364,6392,6005,6118,92,93,32607,0.4679317799663704,-0.029024173336567226,-0.021902478017585932,124,8.424024386030015E-4,4.7971850651164796E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160503T213533_20160504T004944_T07WET_5,2196,5948,5969,6292,6302,5773,5845,95,94,32607,0.46209430496019593,-0.04301699129714049,-0.037622458220136656,124,0.0018504594281394712,0.0014154484172438835,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160504T210031_20160505T002752_T07WET_0,2741,5311,5292,5497,5484,5040,5035,90,91,32607,0.3175650441927051,-0.04337097845686628,-0.04268466584276072,125,0.0018810395537343513,0.001821978682020147,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160504T210031_20160505T002752_T07WET_1,2758,5284,5293,5484,5483,5046,5076,91,90,32607,0.31486771829586385,-0.041595441595441596,-0.03854531679136282,125,0.001730179035075136,0.0014857403533252338,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160504T210031_20160505T002752_T07WET_2,2513,5178,5192,5315,5327,4896,4904,84,86,32607,0.34769630110317973,-0.04103417882675546,-0.041344932069201444,125,0.001683802240683689,0.0017094017428157147,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160504T210031_20160505T002752_T07WET_3,2441,5073,5121,5258,5269,4830,4866,83,85,32607,0.35440359693202855,-0.042426645519429027,-0.03976319684262457,125,0.001800018305968196,0.0015811105055984504,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160504T210031_20160505T002752_T07WET_4,2418,4967,4977,5149,5157,4731,4729,92,91,32607,0.3460446247464503,-0.04230769230769231,-0.04329354642929395,125,0.0017899389168147357,0.0018743289675134337,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160504T210031_20160505T002752_T07WET_5,2610,5032,5034,5227,5204,4893,4866,92,92,32607,0.31711145996860285,-0.03300395256916996,-0.033565044687189675,125,0.0010892604543894383,0.001126611748200509,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160504T210032_20160504T210031_T07WET_0,2741,5311,5292,5497,5484,5040,5035,90,91,32607,0.3175650441927051,-0.04337097845686628,-0.04268466584276072,125,0.0018810395537343513,0.001821978682020147,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160504T210032_20160504T210031_T07WET_1,2758,5284,5293,5484,5483,5046,5076,91,90,32607,0.31486771829586385,-0.041595441595441596,-0.03854531679136282,125,0.001730179035075136,0.0014857403533252338,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160504T210032_20160504T210031_T07WET_2,2513,5178,5192,5315,5327,4896,4904,84,86,32607,0.34769630110317973,-0.04103417882675546,-0.041344932069201444,125,0.001683802240683689,0.0017094017428157147,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160504T210032_20160504T210031_T07WET_3,2441,5073,5121,5258,5269,4830,4866,83,86,32607,0.35440359693202855,-0.042426645519429027,-0.03976319684262457,125,0.001800018305968196,0.0015811105055984504,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160504T210032_20160504T210031_T07WET_4,2418,4967,4977,5149,5157,4731,4729,93,92,32607,0.3460446247464503,-0.04230769230769231,-0.04329354642929395,125,0.0017899389168147357,0.0018743289675134337,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160504T210032_20160504T210031_T07WET_5,2610,5032,5034,5227,5204,4893,4866,92,93,32607,0.31711145996860285,-0.03300395256916996,-0.033565044687189675,125,0.0010892604543894383,0.001126611748200509,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160510T212527_20160510T225845_T07WET_0,292,8270,8453,8693,8902,7406,7553,0,0,32607,0.9332189822755861,-0.0799428535933909,-0.08198116074141598,131,0.006390772834588947,0.006720809522390211,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160510T212527_20160510T225845_T07WET_1,652,5010,6463,5360,6852,4759,5916,1,1,32607,0.8167252283907238,-0.05939322067397964,-0.07330827067669173,131,0.0035275400302252134,0.0053740508137585545,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160510T212527_20160510T225845_T07WET_2,213,8289,8293,8803,8774,7519,7497,0,0,32607,0.9499177051493064,-0.07866683004533759,-0.07848319095322967,131,0.006188391150309294,0.006159533363167957,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160510T212527_20160510T225845_T07WET_3,251,7848,7719,8299,8194,7128,7102,0,0,32607,0.9370138017565872,-0.07590587930252156,-0.07139121338912134,131,0.0057616387560416055,0.005096661218268124,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160510T212527_20160510T225845_T07WET_4,229,7683,7793,8128,8261,7070,7244,0,0,32607,0.9429070057342309,-0.06961442295038821,-0.0655917445985166,131,0.004846129945100036,0.00430225041521695,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160510T212527_20160510T225845_T07WET_5,267,6753,6992,7403,7500,6462,6628,0,0,32607,0.9264361482297837,-0.06786873422286333,-0.06172140430351076,131,0.004606132509328672,0.0038095133206537545,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160510T212532_20160510T212527_T07WET_0,292,8270,8453,8693,8902,7406,7553,0,0,32607,0.9332189822755861,-0.0799428535933909,-0.08198116074141598,131,0.006390772834588947,0.006720809522390211,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160510T212532_20160510T212527_T07WET_1,652,5010,6463,5360,6852,4759,5916,1,1,32607,0.8167252283907238,-0.05939322067397964,-0.07330827067669173,131,0.0035275400302252134,0.0053740508137585545,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160510T212532_20160510T212527_T07WET_2,213,8289,8293,8803,8774,7519,7497,0,0,32607,0.9499177051493064,-0.07866683004533759,-0.07848319095322967,131,0.006188391150309294,0.006159533363167957,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160510T212532_20160510T212527_T07WET_3,251,7848,7719,8299,8194,7128,7102,0,0,32607,0.9370138017565872,-0.07590587930252156,-0.07139121338912134,131,0.0057616387560416055,0.005096661218268124,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160510T212532_20160510T212527_T07WET_4,229,7683,7793,8128,8261,7070,7244,0,0,32607,0.9429070057342309,-0.06961442295038821,-0.0655917445985166,131,0.004846129945100036,0.00430225041521695,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160510T212532_20160510T212527_T07WET_5,267,6753,6992,7403,7500,6462,6628,0,0,32607,0.9264361482297837,-0.06786873422286333,-0.06172140430351076,131,0.004606132509328672,0.0038095133206537545,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160514T210549_20160514T225208_T07WET_0,4254,4607,4656,5068,5080,4989,5082,98,99,32607,0.04511784511784512,-0.007855225216267277,1.96811651249754E-4,135,6.170456311996889E-5,3.873482606765477E-8,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160514T210549_20160514T225208_T07WET_1,3654,4421,4446,4553,4654,4878,4848,99,99,32607,0.09777777777777778,0.034460820697699075,0.02041675436750158,135,0.0011875476049045105,4.1684383475946654E-4,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160514T210549_20160514T225208_T07WET_2,2918,3932,3934,4121,4148,4268,4297,98,98,32607,0.14827787507297138,0.017522946715937536,0.017643576080521018,135,3.070536519597137E-4,3.112957668537551E-4,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160514T210549_20160514T225208_T07WET_3,3481,3885,3877,4275,4225,3767,3823,100,100,32607,0.05381897254688774,-0.06316836607809002,-0.049950298210735586,135,0.003990221295517041,0.0024950271140074982,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160514T210549_20160514T225208_T07WET_4,3741,3761,3677,4035,3928,4311,4131,99,99,32607,-0.00862766244270693,0.03306973400431344,0.025189229432932125,135,0.001093606871139879,6.344971942781652E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160514T210549_20160514T225208_T07WET_5,3231,3454,3421,3739,3650,3649,3604,99,99,32607,0.028562838244137103,-0.012181916621548458,-0.006341328921974083,135,1.4839909148499594E-4,4.021245247498992E-5,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160514T210552_20160514T210549_T07WET_0,4254,4607,4656,5068,5080,4989,5082,98,99,32607,0.04511784511784512,-0.007855225216267277,1.96811651249754E-4,135,6.170456311996889E-5,3.873482606765477E-8,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160514T210552_20160514T210549_T07WET_1,3654,4421,4446,4553,4654,4878,4848,99,99,32607,0.09777777777777778,0.034460820697699075,0.02041675436750158,135,0.0011875476049045105,4.1684383475946654E-4,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160514T210552_20160514T210549_T07WET_2,2918,3932,3934,4121,4148,4268,4297,98,98,32607,0.14827787507297138,0.017522946715937536,0.017643576080521018,135,3.070536519597137E-4,3.112957668537551E-4,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160514T210552_20160514T210549_T07WET_3,3481,3885,3877,4275,4225,3767,3823,100,100,32607,0.05381897254688774,-0.06316836607809002,-0.049950298210735586,135,0.003990221295517041,0.0024950271140074982,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160514T210552_20160514T210549_T07WET_4,3741,3761,3677,4035,3928,4311,4131,99,99,32607,-0.00862766244270693,0.03306973400431344,0.025189229432932125,135,0.001093606871139879,6.344971942781652E-4,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20160514T210552_20160514T210549_T07WET_5,3231,3454,3421,3739,3650,3649,3604,99,99,32607,0.028562838244137103,-0.012181916621548458,-0.006341328921974083,135,1.4839909148499594E-4,4.021245247498992E-5,69.57483,-138.86305,Phenocam6,2016,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20160517T211519_20160517T224919_T07WET_0,1838,6109,4483,6334,4803,6117,4875,9,6,32607,0.4184464483467806,-0.017428319010521245,0.007439553626782393,138,3.037462941911013E-4,5.534695810925654E-5,69.5756,-138.9046,Phenocam1,2016,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20160517T211519_20160517T224919_T07WET_1,2143,1502,1561,1486,1539,2349,2347,64,33,32607,-0.15712742980561556,0.22503259452411994,0.20792588780236748,138,0.05059642656904103,0.04320625912582191,69.5757,-138.90525,Phenocam2,2016,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20160517T211519_20160517T224919_T07WET_2,2322,1797,2253,2022,2405,2895,3141,8,18,32607,-0.015081967213114755,0.17754728492983526,0.13270825820411108,138,0.031512601033021954,0.017609661203853298,69.57781,-138.91277,Phenocam3,2016,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20160517T211519_20160517T224919_T07WET_3,1375,4503,4458,5327,5036,5161,4890,17,11,32607,0.5285444882564718,-0.015827612509534707,-0.014708845456377191,138,2.505133125114981E-4,2.1635013128399366E-4,69.57515,-138.89453,Phenocam4,2016,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20160517T211519_20160517T224919_T07WET_4,2686,1881,1870,1882,1868,2503,2493,88,87,32607,-0.1791044776119403,0.14161915621436716,0.14331575326759918,138,0.02005329671589564,0.020536517321774514,69.57651,-138.86711,Phenocam5,2016,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
